Map,Call Time,Dispatch Time,Incident Desc,Disposition,Event Number,Location,Priority,Case,Date
,04/17/2024 05:38:58 PM,04/17/2024 05:41:30 PM,Disorderly Subject,GONE ON ARRIVAL,24098598,"2890 W 11TH AVE, EUG",3,,04/17/2024
,04/17/2024 05:30:02 PM,,Illegal Dumping,REPORT TAKEN,24098593,"2325 SANDY DR, EUG",5,2405479,04/17/2024
,04/17/2024 05:21:41 PM,04/17/2024 10:55:18 PM,Civil Stand By,CALLER WILL CALL BACK,24098586,"2045 WILLAMETTE ST, EUG",5,,04/17/2024
,04/17/2024 05:13:08 PM,,Theft,REPORT TAKEN,24098578,"519 COVEY LN, EUG",P,2405477,04/17/2024
,04/17/2024 05:05:29 PM,04/17/2024 05:05:29 PM,Dog(s) at Large,RESOLVED,24098574,"NORKENZIE RD/CRESCENT AVE, EUG",P,,04/17/2024
,04/17/2024 04:58:50 PM,04/17/2024 04:58:50 PM,Warrant Service,REPORT TAKEN,24098568,"751 WAVERLY ST, EUG",6,2405476,04/17/2024
,04/17/2024 04:58:09 PM,04/17/2024 07:16:28 PM,Dispute,ADVISED,24098567,"335 W 11TH AVE, EUG",3,,04/17/2024
,04/17/2024 04:50:18 PM,04/17/2024 10:57:41 PM,Criminal Mischief,INFORMATION ONLY,24098561,"W 6TH AVE/W 5TH AVE, EUG",4,,04/17/2024
,04/17/2024 04:38:11 PM,04/17/2024 05:04:24 PM,Dispute,WELFARE CHECK DONE,24098551,"2727 MARTIN LUTHER KING JR BLVD, EUG",3,,04/17/2024
,04/17/2024 04:16:05 PM,,Theft from Vehicle,REPORT TAKEN,24098531,"191 E 19TH AVE, EUG",P,2405475,04/17/2024
,04/17/2024 04:07:36 PM,04/17/2024 06:11:10 PM,Dispute,GONE ON ARRIVAL,24098516,"FERN RIDGE PATH/CITY VIEW ST, EUG",2,,04/17/2024
,04/17/2024 04:07:05 PM,04/17/2024 04:26:57 PM,Traffic Hazard,GONE ON ARRIVAL,24098514,"218 I105 WB, EUG",3,,04/17/2024
,04/17/2024 04:05:22 PM,04/17/2024 09:01:51 PM,Dispute,RESOLVED,24098512,"540 POLK ST, EUG",3,,04/17/2024
,04/17/2024 04:04:30 PM,04/17/2024 04:35:33 PM,Burglary,UNFOUNDED,24098509,"126 SANTA CLARA AVE, EUG",5,,04/17/2024
,04/17/2024 03:55:52 PM,04/17/2024 05:53:20 PM,Dispute,WELFARE CHECK DONE,24098504,"795 HWY 99N, EUG",3,,04/17/2024
,04/17/2024 03:40:48 PM,04/17/2024 03:44:55 PM,"Accident, Vehicle-Pedestrian",ASSISTED,24098495,"RIVER RD/SILVER LN, EUG",1,,04/17/2024
,04/17/2024 03:36:49 PM,04/17/2024 03:36:49 PM,Traffic Stop,FIELD INVESTIGATION,24098491,"NORTHWEST EXPRESSWAY/N PARK AVE, EUG",6,,04/17/2024
,04/17/2024 03:21:23 PM,04/17/2024 04:29:09 PM,Dog(s) at Large,GONE ON ARRIVAL,24098477,"GREEN ACRES RD/BELTLINE WB ONRP, EUG",5,,04/17/2024
,04/17/2024 03:21:01 PM,04/17/2024 03:28:08 PM,Disabled Vehicle(s),ASSISTED,24098476,"W 13TH AVE/POLK ST, EUG",3,,04/17/2024
,04/17/2024 03:14:47 PM,04/17/2024 03:14:47 PM,Traffic Stop,ASSISTED,24098473,"E 3RD AVE/HIGH ST, EUG",6,,04/17/2024
,04/17/2024 03:00:12 PM,,Criminal Mischief,REPORT TAKEN,24098464,"E 18TH AVE/HILYARD ST, EUG",P,2405469,04/17/2024
,04/17/2024 02:46:32 PM,04/17/2024 03:09:53 PM,Disorderly Subject,RESOLVED,24098448,"2315 MARTIN LUTHER KING JR BLVD, EUG",3,,04/17/2024
,04/17/2024 02:42:20 PM,04/17/2024 03:05:17 PM,Dog(s) at Large,PATROL CHECK,24098445,"3895 BELL AVE, EUG",5,,04/17/2024
,04/17/2024 02:37:30 PM,04/17/2024 03:18:37 PM,Dog Bite,UNABLE TO LOCATE,24098440,"3663 W 11TH AVE, EUG",4,,04/17/2024
,04/17/2024 02:36:56 PM,,Criminal Mischief,REPORT TAKEN,24098441,"1020-3 GREEN ACRES RD, EUG",P,2405468,04/17/2024
,04/17/2024 02:27:28 PM,04/17/2024 05:32:55 PM,Dispute,UNABLE TO LOCATE,24098426,"2885 CHAD DR, EUG",3,,04/17/2024
,04/17/2024 02:10:54 PM,04/17/2024 02:25:28 PM,Animal Abuse,ASSISTED,24098412,"1302 CITY VIEW ST, EUG",4,,04/17/2024
,04/17/2024 02:01:51 PM,04/17/2024 03:08:30 PM,Assault,INFORMATION ONLY,24098406,"1960 ECHO HOLLOW RD, EUG",4,,04/17/2024
,04/17/2024 02:00:48 PM,04/17/2024 02:03:28 PM,Burglary,REPORT TAKEN,24098404,"1584 BAR M DR, EUG",5,2405473,04/17/2024
,04/17/2024 01:54:37 PM,04/17/2024 01:57:18 PM,Traffic Hazard,GONE ON ARRIVAL,24098397,"BLAIR BLVD/W 4TH AVE, EUG",3,,04/17/2024
,04/17/2024 01:53:38 PM,04/17/2024 02:02:25 PM,Reckless Driving,INFORMATION ONLY,24098396,"1063 BELTLINE EB, EUG",3,,04/17/2024
,04/17/2024 01:49:02 PM,04/17/2024 10:21:05 PM,Dispute,QUIET ON ARRIVAL,24098394,"1985 MONTREAL AVE, EUG",4,,04/17/2024
,04/17/2024 01:45:11 PM,,Theft from Vehicle,REPORT TAKEN,24099212,"1180 WILLAMETTE ST, EUG",P,2405507,04/17/2024
,04/17/2024 01:44:29 PM,04/17/2024 01:44:30 PM,Person Stop,ARREST,24098389,"E 4TH AVE/MILL ST, EUG",6,2405457,04/17/2024
,04/17/2024 01:42:52 PM,04/17/2024 02:25:45 PM,Shoplifter(s),CITED IN LIEU OF CUSTODY,24098387,"185 E 18TH AVE, EUG",3,2405467,04/17/2024
,04/17/2024 01:34:15 PM,04/17/2024 01:36:20 PM,Injured Animal(s),UNABLE TO LOCATE,24098381,"4 I105 WB, EUG",3,,04/17/2024
,04/17/2024 01:29:41 PM,04/17/2024 10:44:41 PM,Hit & Run,ADVISED,24098376,"235 COBURG RD, EUG",4,,04/17/2024
,04/17/2024 01:27:49 PM,04/17/2024 01:31:15 PM,Dispute,GONE ON ARRIVAL,24098375,"299 E 11TH AVE, EUG",3,,04/17/2024
,04/17/2024 01:09:30 PM,04/17/2024 01:12:09 PM,Dispute,WELFARE CHECK DONE,24098366,"3365 STRATHMORE PL, EUG",3,,04/17/2024
,04/17/2024 01:03:23 PM,04/17/2024 01:35:11 PM,Criminal Trespass,GONE ON ARRIVAL,24098357,"1320 INTERIOR ST, EUG",4,,04/17/2024
,04/17/2024 01:02:32 PM,04/17/2024 01:16:36 PM,Dog(s) at Large,GONE ON ARRIVAL,24098356,"DIVISION AVE/BEAVER ST, EUG",3,,04/17/2024
,04/17/2024 12:50:48 PM,,Theft from Vehicle,REPORT TAKEN,24098352,"745 E 15TH AVE, EUG",P,2405462,04/17/2024
,04/17/2024 12:32:29 PM,04/17/2024 01:03:03 PM,Dispute,REPORT TAKEN,24098339,"2462 HAWKINS LN, EUG",4,2405464,04/17/2024
,04/17/2024 12:30:29 PM,04/17/2024 12:33:11 PM,"Accident, Vehicle-Pedestrian",ASSISTED,24098338,"175 S GARDEN WAY, EUG",1,,04/17/2024
,04/17/2024 12:23:24 PM,04/17/2024 01:00:26 PM,Unauthorized Use of Vehicle,ADVISED,24098335,"W 7TH AVE/GARFIELD ST, EUG",4,,04/17/2024
,04/17/2024 12:09:46 PM,04/17/2024 12:19:31 PM,Down Line,ADVISED,24098324,"VAN BUREN ST/W 7TH AVE, EUG",1,,04/17/2024
,04/17/2024 11:49:04 AM,04/17/2024 12:25:31 PM,Suspicious Subject(s),GONE ON ARRIVAL,24098295,"315 OAKWAY RD, EUG",3,,04/17/2024
,04/17/2024 11:40:25 AM,04/17/2024 11:41:52 AM,Dispute,CITED IN LIEU OF CUSTODY,24098286,"2572 SHELDON VILLAGE LP, EUG",3,2405459,04/17/2024
,04/17/2024 11:36:11 AM,,Theft from Vehicle,REPORT TAKEN,24098281,"750 E 14TH AVE, EUG",P,2405455,04/17/2024
,04/17/2024 11:23:30 AM,,Criminal Mischief,REPORT TAKEN,24098269,"480 E BROADWAY, EUG",P,2405454,04/17/2024
,04/17/2024 11:18:16 AM,04/17/2024 11:18:16 AM,Traffic Stop,FIELD INVESTIGATION,24098265,"E 6TH AVE/PEARL ST, EUG",6,,04/17/2024
,04/17/2024 11:13:44 AM,04/17/2024 11:15:42 AM,Disorderly Subject,UNABLE TO LOCATE,24098261,"135 CORLISS LN, EUG",3,,04/17/2024
,04/17/2024 10:55:08 AM,04/17/2024 10:58:35 AM,Suspicious Condition(s),INFORMATION ONLY,24098247,"HWY 99N/W 6TH AVE, EUG",3,,04/17/2024
,04/17/2024 10:46:11 AM,04/17/2024 10:46:11 AM,Assist Public Works,ASSISTED,24098242,"132 S GARDEN WAY, EUG",P,,04/17/2024
,04/17/2024 10:44:45 AM,04/17/2024 11:49:27 AM,Assault,REPORT TAKEN,24098240,"1801 ECHO HOLLOW RD, EUG",4,2405458,04/17/2024
,04/17/2024 10:39:43 AM,04/17/2024 10:39:44 AM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,24098239,"E 3RD AVE/MILL ST, EUG",6,,04/17/2024
,04/17/2024 10:37:04 AM,04/17/2024 03:22:41 PM,Hit & Run,REPORT TAKEN,24098237,"1741 E 25TH AVE, EUG",4,2405478,04/17/2024
,04/17/2024 10:30:22 AM,,Burglary,REPORT TAKEN,24098233,"1343 MILL ST, EUG",5,2405451,04/17/2024
,04/17/2024 10:21:26 AM,04/17/2024 10:21:26 AM,Traffic Stop,ADVISED,24098226,"275 S GARDEN WAY, EUG",6,,04/17/2024
,04/17/2024 10:05:50 AM,04/17/2024 10:31:06 AM,Animal Complaint,REPORT TAKEN,24098211,"1424 OAK PATCH RD, EUG",5,2405474,04/17/2024
,04/17/2024 10:05:22 AM,04/17/2024 10:05:22 AM,Assist Public Works,PATROL CHECK,24098208,"2775 MARTIN LUTHER KING JR BLVD, EUG",P,,04/17/2024
,04/17/2024 10:01:10 AM,04/17/2024 10:15:05 AM,Assault,REPORT TAKEN,24098205,"2555 GILHAM RD, EUG",4,2405453,04/17/2024
,04/17/2024 09:51:05 AM,04/17/2024 10:07:35 AM,Assault,ARREST,24098199,"1790 W 11TH AVE, EUG",3,2405452,04/17/2024
,04/17/2024 09:50:10 AM,04/17/2024 09:50:10 AM,Traffic Stop,FIELD INVESTIGATION,24098197,"HARLOW RD/CHERRY DR, EUG",6,,04/17/2024
,04/17/2024 09:49:14 AM,04/17/2024 09:49:14 AM,Subject(s) Down,WELFARE CHECK DONE,24098196,"433 WILLAMETTE ST, EUG",1,,04/17/2024
,04/17/2024 09:49:14 AM,04/17/2024 09:49:14 AM,Subject(s) Down,WELFARE CHECK DONE,24098196,"433 WILLAMETTE ST, EUG",1,,04/17/2024
,04/17/2024 09:31:42 AM,04/17/2024 09:31:43 AM,Traffic Stop,FIELD INVESTIGATION,24098183,"BELTLINE EB/NORTHWEST EXPRESSWAY, EUG",6,,04/17/2024
,04/17/2024 09:26:30 AM,04/17/2024 09:34:35 AM,Criminal Trespass,ADVISED,24098179,"30 E BROADWAY, EUG",3,,04/17/2024
,04/17/2024 09:09:36 AM,04/17/2024 10:10:54 AM,Criminal Trespass,ADVISED,24098161,"455 W 1ST AVE, EUG",4,,04/17/2024
,04/17/2024 09:09:35 AM,04/17/2024 09:09:35 AM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,24098160,"BELTLINE/ROOSEVELT BLVD, EUG",6,,04/17/2024
,04/17/2024 09:05:19 AM,,Theft,REPORT TAKEN,24098157,"1754 PRASLIN ST, EUG",P,2405445,04/17/2024
,04/17/2024 08:57:48 AM,,Theft ID,REPORT TAKEN,24098153,"103 TREEHILL LP, EUG",P,2405443,04/17/2024
,04/17/2024 08:56:47 AM,,"Theft, Mail",REPORT TAKEN,24098152,"2201 BRITTANY ST, EUG",P,2405442,04/17/2024
,04/17/2024 08:55:35 AM,04/17/2024 09:26:33 AM,Dispute,UNFOUNDED,24098150,"1235 ECHO HOLLOW RD, EUG",3,,04/17/2024
,04/17/2024 08:38:51 AM,04/17/2024 08:41:08 AM,Disorderly Subject,WELFARE CHECK DONE,24098141,"1865 LEMMING AVE, EUG",3,,04/17/2024
,04/17/2024 08:37:31 AM,04/17/2024 09:05:51 AM,Traffic Hazard,GONE ON ARRIVAL,24098139,"COMMERCE ST/W 11TH AVE, EUG",3,,04/17/2024
,04/17/2024 08:35:12 AM,04/17/2024 08:40:08 AM,Burglary,REPORT TAKEN,24098136,"341 BETHEL DR, EUG",5,2405447,04/17/2024
,04/17/2024 08:25:00 AM,04/17/2024 08:53:31 AM,Criminal Trespass,RESOLVED,24098127,"2635 W 7TH PL, EUG",4,,04/17/2024
,04/17/2024 08:24:01 AM,04/17/2024 08:25:04 AM,Open Door,BUILDING CHECKED SECURE,24098126,"2060 CHAMBERS ST, EUG",3,,04/17/2024
,04/17/2024 08:21:31 AM,04/17/2024 12:59:35 PM,Criminal Trespass,GONE ON ARRIVAL,24098123,"787 BAILEY HILL RD, EUG",4,,04/17/2024
,04/17/2024 08:15:29 AM,04/17/2024 09:11:47 AM,Criminal Trespass,GONE ON ARRIVAL,24098121,"910 WILLAMETTE ST, EUG",3,,04/17/2024
,04/17/2024 08:11:28 AM,04/17/2024 02:05:59 PM,Criminal Trespass,UNHOUSED RELATED ISSUE,24098116,"571 W 8TH AVE, EUG",4,,04/17/2024
,04/17/2024 07:59:38 AM,04/17/2024 08:26:40 AM,Burglary,REPORT TAKEN,24098109,"1343 MILL ST, EUG",5,2405448,04/17/2024
,04/17/2024 07:54:25 AM,04/17/2024 08:13:51 AM,Unauthorized Use of Vehicle,REPORT TAKEN,24098103,"345 GOODPASTURE ISLAND RD, EUG",3,2405444,04/17/2024
,04/17/2024 07:34:21 AM,04/17/2024 07:34:21 AM,Found Property,REPORT TAKEN,24098091,"300 COUNTRY CLUB RD, EUG",P,2405441,04/17/2024
,04/17/2024 07:32:20 AM,04/17/2024 07:34:29 AM,Dispute,WELFARE CHECK DONE,24098090,"TYLER ST/W 6TH AVE, EUG",P,,04/17/2024
,04/17/2024 07:23:49 AM,04/17/2024 07:26:06 AM,Reckless Burning,ASSISTED,24098083,"975 OAK ST, EUG",3,,04/17/2024
,04/17/2024 07:18:46 AM,04/17/2024 07:21:38 AM,Illegal Burning,INFORMATION ONLY,24098078,"WILLOW CREEK RD/W 18TH AVE, EUG",5,,04/17/2024
,04/17/2024 07:01:21 AM,04/17/2024 07:01:49 AM,Suspicious Condition(s),FIELD INVESTIGATION,24098070,"605 W 4TH AVE, EUG",4,,04/17/2024
,04/17/2024 06:28:48 AM,04/17/2024 06:52:17 AM,Criminal Trespass,WARNING,24098060,"1340 W 7TH AVE, EUG",3,,04/17/2024
,04/17/2024 06:02:54 AM,04/17/2024 06:53:42 AM,Criminal Trespass,PATROL CHECK,24098054,"938 JEFFERSON ST, EUG",4,,04/17/2024
,04/17/2024 04:55:26 AM,04/17/2024 05:10:46 AM,Criminal Trespass,FOLLOW UP INVESTIGATION,24098037,"3690 GLENWOOD DR, EUG",3,,04/17/2024
,04/17/2024 04:07:51 AM,04/17/2024 04:10:48 AM,Criminal Trespass,ADVISED,24098028,"1200 HIGH ST, EUG",3,,04/17/2024
,04/17/2024 03:34:47 AM,04/17/2024 04:58:45 AM,Dog(s) at Large,GONE ON ARRIVAL,24098022,"PEARL ST/E BROADWAY, EUG",5,,04/17/2024
,04/17/2024 03:33:21 AM,04/17/2024 06:55:15 AM,Disorderly Subject,INFORMATION ONLY,24098021,"265 W 8TH AVE, EUG",3,,04/17/2024
,04/17/2024 01:06:28 AM,04/17/2024 01:10:47 AM,Dispute,RESOLVED,24097998,"785 HWY 99N, EUG",3,,04/17/2024
,04/17/2024 12:49:04 AM,04/17/2024 12:51:43 AM,Traffic Hazard,PATROL CHECK,24097993,"MONROE ST/W 7TH AVE, EUG",3,,04/17/2024
,04/17/2024 12:18:42 AM,04/17/2024 01:56:49 AM,Suspicious Condition(s),INFORMATION ONLY,24097987,"LEO HARRIS PKWY/MARTIN LUTHER KING JR BLVD, EUG",3,,04/17/2024
,04/17/2024 12:02:47 AM,04/17/2024 12:02:47 AM,Disabled Vehicle(s),ASSISTED,24097976,"PATTERSON ST/E 19TH AVE, EUG",P,,04/17/2024
,04/18/2024 11:49:23 PM,04/18/2024 11:49:24 PM,Traffic Stop,ASSISTED,24099793,"E BROADWAY/HILYARD ST, EUG",6,,04/18/2024
,04/18/2024 11:39:12 PM,04/18/2024 11:39:12 PM,Person Stop,WARNING,24099787,"W 11TH AVE/GARFIELD ST, EUG",6,,04/18/2024
,04/18/2024 11:31:52 PM,04/18/2024 11:33:04 PM,Alarm,FALSE ALARM,24099783,"922 GARFIELD ST, EUG",2,,04/18/2024
,04/18/2024 11:20:26 PM,04/18/2024 11:23:00 PM,Dispute,WELFARE CHECK DONE,24099777,"2560 LAKEVIEW DR, EUG",3,,04/18/2024
,04/18/2024 11:16:11 PM,04/18/2024 11:25:07 PM,Shot(s) Fired,PATROL CHECK,24099774,"CITY VIEW ST/W 14TH AVE, EUG",3,,04/18/2024
,04/18/2024 11:11:33 PM,04/18/2024 11:11:33 PM,Disabled Vehicle(s),ADVISED,24099770,"ROYAL AVE/RUSKIN ST, EUG",P,,04/18/2024
,04/18/2024 10:58:46 PM,04/18/2024 11:07:28 PM,ATL Drunk Driver,UNABLE TO LOCATE,24099762,"55 DIVISION AVE, EUG",3,,04/18/2024
,04/18/2024 10:54:15 PM,04/18/2024 10:54:15 PM,Traffic Stop,WARNING,24099757,"E 11TH AVE/ALDER ST, EUG",6,,04/18/2024
,04/18/2024 10:42:39 PM,04/18/2024 10:42:39 PM,Traffic Stop,WARNING,24099750,"VAN BUREN ST/W 13TH AVE, EUG",6,,04/18/2024
,04/18/2024 10:37:37 PM,04/19/2024 02:08:12 AM,Violation of City Ordinance,PATROL CHECK,24099746,"240 WASHINGTON ST, EUG",5,,04/18/2024
,04/18/2024 10:13:14 PM,04/18/2024 10:13:14 PM,Traffic Stop,CITED IN LIEU OF CUSTODY,24099731,"OAK PATCH RD/W 15TH AVE, EUG",6,2405544,04/18/2024
,04/18/2024 10:07:45 PM,04/19/2024 01:22:01 AM,Loud Noise,QUIET ON ARRIVAL,24099727,"3948 EDDYSTONE PL, EUG",5,,04/18/2024
,04/18/2024 10:05:06 PM,04/18/2024 11:30:06 PM,Criminal Trespass,ADVISED,24099724,"1045 GARFIELD ST, EUG",4,,04/18/2024
,04/18/2024 09:55:49 PM,04/18/2024 09:58:54 PM,Dispute,REPORT TAKEN,24099718,"4675 GOODPASTURE LP, EUG",3,2405543,04/18/2024
,04/18/2024 09:44:42 PM,04/18/2024 11:43:03 PM,Loud Noise,GONE ON ARRIVAL,24099711,"531 E 14TH AVE, EUG",5,,04/18/2024
,04/18/2024 09:39:12 PM,04/18/2024 10:48:20 PM,Unknown Problem,WELFARE CHECK DONE,24099708,"1699 N TERRY ST, EUG",3,,04/18/2024
,04/18/2024 09:30:57 PM,04/18/2024 09:44:35 PM,Reckless Burning,GONE ON ARRIVAL,24099705,"933 OLIVE ST, EUG",3,,04/18/2024
,04/18/2024 09:30:49 PM,04/18/2024 09:30:49 PM,Traffic Stop,WARNING,24099704,"W 11TH AVE/CONGER ST, EUG",6,,04/18/2024
,04/18/2024 09:26:19 PM,04/18/2024 09:34:43 PM,Unauthorized Use of Vehicle,REPORT TAKEN,24099700,"1811 HWY 99N, EUG",6,2405542,04/18/2024
,04/18/2024 09:26:10 PM,04/18/2024 10:49:58 PM,Traffic Hazard,GONE ON ARRIVAL,24099699,"HWY 99N/ROOSEVELT BLVD, EUG",3,,04/18/2024
,04/18/2024 09:13:37 PM,04/18/2024 09:15:39 PM,Unknown Problem,ADVISED,24099696,"3225 KINSROW AVE, EUG",3,,04/18/2024
,04/18/2024 09:07:31 PM,04/18/2024 09:42:40 PM,Suspicious Subject(s),UNABLE TO LOCATE,24099692,"W 5TH ALY/LAWRENCE ST, EUG",3,,04/18/2024
,04/18/2024 09:04:16 PM,04/18/2024 11:30:34 PM,Criminal Trespass,GONE ON ARRIVAL,24099691,"1135 HAYES ST, EUG",4,,04/18/2024
,04/18/2024 08:56:43 PM,04/18/2024 09:00:01 PM,Disorderly Subject,UNABLE TO LOCATE,24099685,"PEARL ST/E 5TH AVE, EUG",3,,04/18/2024
,04/18/2024 08:50:01 PM,04/18/2024 08:50:01 PM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,24099683,"N BERTELSEN RD/WOOD AVE, EUG",6,,04/18/2024
,04/18/2024 08:40:19 PM,04/18/2024 08:44:02 PM,Dispute,PATROL CHECK,24099671,"111 SHELTON MCMURPHEY BLVD, EUG",3,,04/18/2024
,04/18/2024 08:24:42 PM,04/18/2024 11:19:37 PM,Illegal Fireworks,INFORMATION ONLY,24099663,"1855 LEGACY ST, EUG",5,,04/18/2024
,04/18/2024 08:21:31 PM,04/18/2024 08:31:31 PM,Unknown Problem,UNABLE TO LOCATE,24099662,"3116 HAWTHORNE AVE, EUG",3,,04/18/2024
,04/18/2024 08:09:34 PM,04/18/2024 08:51:02 PM,Criminal Trespass,ADVISED,24099653,"1675 COBURG RD, EUG",3,,04/18/2024
,04/18/2024 08:03:31 PM,04/18/2024 08:36:32 PM,Unattended Child(ren),UNIFORM TRAFFIC CITATION ISSUED,24099652,"COBURG RD/CRESCENT AVE, EUG",3,,04/18/2024
,04/18/2024 07:56:23 PM,04/18/2024 07:58:41 PM,Burglary,UNFOUNDED,24099649,"84 N JEFFERSON ST, EUG",2,,04/18/2024
,04/18/2024 07:53:24 PM,04/18/2024 07:54:41 PM,Armed Subject(s),ARREST,24099644,"3333 W 11TH AVE, EUG",3,2405539,04/18/2024
,04/18/2024 07:51:20 PM,04/18/2024 11:37:29 PM,Loud Party,GONE ON ARRIVAL,24099640,"998 FERRY LN, EUG",5,,04/18/2024
,04/18/2024 07:49:46 PM,04/18/2024 08:42:11 PM,Disorderly Subject,GONE ON ARRIVAL,24099639,"2950 W 11TH AVE, EUG",3,,04/18/2024
,04/18/2024 07:49:29 PM,04/18/2024 07:53:42 PM,Disorderly Juvenile(s),ASSISTED,24099638,"2290 COMSTOCK AVE, EUG",3,,04/18/2024
,04/18/2024 07:47:21 PM,04/18/2024 07:47:21 PM,Traffic Stop,WARNING,24099635,"ROOSEVELT BLVD/N GARFIELD ST, EUG",6,,04/18/2024
,04/18/2024 07:43:47 PM,04/18/2024 08:45:18 PM,Dispute,GONE ON ARRIVAL,24099632,"1055 BAILEY HILL RD, EUG",3,,04/18/2024
,04/18/2024 07:39:12 PM,04/18/2024 09:12:28 PM,Dispute,ASSISTED,24099630,"1324 OAK PATCH RD, EUG",3,,04/18/2024
,04/18/2024 07:17:26 PM,04/18/2024 09:56:13 PM,Dispute,ADVISED,24099620,"300 COUNTRY CLUB RD, EUG",5,,04/18/2024
,04/18/2024 07:09:51 PM,04/18/2024 07:11:53 PM,Dispute,ARREST,24099605,"500 E 18TH AVE, EUG",3,2405537,04/18/2024
,04/18/2024 07:08:47 PM,04/18/2024 10:17:02 PM,Loud Party,RESOLVED,24099604,"1189 MILL ST, EUG",5,,04/18/2024
,04/18/2024 07:05:59 PM,04/18/2024 07:05:59 PM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,24099601,"JEFFERSON ST/W 15TH AVE, EUG",6,,04/18/2024
,04/18/2024 07:02:23 PM,04/18/2024 07:11:12 PM,Missing Juvenile(s),RESOLVED,24099600,"2770 FILLMORE ST, EUG",3,,04/18/2024
,04/18/2024 06:59:38 PM,04/18/2024 07:01:16 PM,Dispute,GONE ON ARRIVAL,24099597,"101 W 5TH AVE, EUG",3,,04/18/2024
,04/18/2024 06:56:00 PM,,Theft,REPORT TAKEN,24098993,"533 COVEY LN, EUG",P,2405495,04/18/2024
,04/18/2024 06:30:22 PM,04/18/2024 07:15:16 PM,Suspicious Condition(s),RESOLVED,24099577,"1600 ADKINS ST, EUG",4,,04/18/2024
,04/18/2024 06:27:26 PM,04/18/2024 06:33:52 PM,Dispute,FIELD INVESTIGATION,24099576,"1010 GREEN ACRES RD, EUG",3,,04/18/2024
,04/18/2024 06:21:00 PM,,Criminal Mischief,REPORT TAKEN,24100022,"214 E 30TH AVE, EUG",P,2405567,04/18/2024
,04/18/2024 06:19:16 PM,04/18/2024 06:25:19 PM,Dispute,RESOLVED,24099565,"634 W 11TH AVE, EUG",3,,04/18/2024
,04/18/2024 06:09:50 PM,04/18/2024 06:45:40 PM,Loud Noise,QUIET ON ARRIVAL,24099555,"1480 MILL ST, EUG",5,,04/18/2024
,04/18/2024 06:09:12 PM,04/18/2024 06:14:02 PM,Traffic Hazard,WELFARE CHECK DONE,24099553,"W 13TH PL/BUCK ST, EUG",3,,04/18/2024
,04/18/2024 06:07:17 PM,04/18/2024 06:16:35 PM,Disorderly Subject,UNABLE TO LOCATE,24099551,"325 W 14TH AVE, EUG",3,,04/18/2024
,04/18/2024 05:55:23 PM,04/18/2024 06:20:13 PM,Criminal Trespass,GONE ON ARRIVAL,24099541,"2825 LEO HARRIS PKWY, EUG",4,,04/18/2024
,04/18/2024 05:40:35 PM,04/18/2024 05:41:23 PM,Motor Vehicle Unknown,ASSISTED,24099532,"W 10TH AVE/GARFIELD ST, EUG",1,,04/18/2024
,04/18/2024 05:36:09 PM,04/18/2024 06:40:21 PM,Criminal Trespass,GONE ON ARRIVAL,24099528,"1895 FRANKLIN BLVD, EUG",4,,04/18/2024
,04/18/2024 05:33:57 PM,04/18/2024 05:35:47 PM,Dispute,WELFARE CHECK DONE,24099526,"785 HWY 99N, EUG",3,,04/18/2024
,04/18/2024 05:29:37 PM,04/18/2024 05:29:38 PM,Assist Sheriff’s Office,ASSISTED,24099523,"22 CLUB RD, EUG",P,,04/18/2024
,04/18/2024 05:21:45 PM,04/18/2024 05:32:12 PM,Reckless Driving,UNABLE TO LOCATE,24099518,"610 BELTLINE EB, EUG",3,,04/18/2024
,04/18/2024 05:19:32 PM,04/18/2024 05:21:27 PM,Animal Abuse,ARREST,24099516,"2189 HILYARD ST, EUG",3,2405535,04/18/2024
,04/18/2024 05:18:44 PM,04/18/2024 05:26:54 PM,Disorderly Juvenile(s),RESOLVED,24099515,"2727 MARTIN LUTHER KING JR BLVD, EUG",3,,04/18/2024
,04/18/2024 05:07:49 PM,04/18/2024 05:10:13 PM,Dispute,CIVIL ISSUE,24099512,"734 HWY 99N, EUG",3,,04/18/2024
,04/18/2024 05:05:20 PM,04/18/2024 05:07:32 PM,Disabled Vehicle(s),ASSISTED,24099506,"RIVER RD/GREEN LN, EUG",3,,04/18/2024
,04/18/2024 04:59:55 PM,04/18/2024 04:59:55 PM,Traffic Stop,WARNING,24099505,"PATTERSON ST/E 15TH AVE, EUG",6,,04/18/2024
,04/18/2024 04:22:27 PM,04/18/2024 05:00:07 PM,Loud Noise,GONE ON ARRIVAL,24099475,"1480 MILL ST, EUG",5,,04/18/2024
,04/18/2024 04:21:48 PM,04/18/2024 04:25:01 PM,ATL Drunk Driver,UNABLE TO LOCATE,24099472,"COBURG RD/TOMAHAWK LN, EUG",P,,04/18/2024
,04/18/2024 04:21:00 PM,,Theft from Vehicle,REPORT TAKEN,24099568,"622 GOODPASTURE ISLAND RD, EUG",P,2405536,04/18/2024
,04/18/2024 04:20:52 PM,04/18/2024 04:20:52 PM,Traffic Stop,WARNING,24099470,"853 BELTLINE WB, EUG",6,,04/18/2024
