Map,Call Time,Dispatch Time,Incident Desc,Disposition,Event Number,Location,Priority,Case,Date
,04/16/2025 01:35:34 PM,04/16/2025 01:35:34 PM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25097255,"W 6TH AVE/TYLER ST, EUG",6,,04/16/2025
,04/16/2025 01:18:12 PM,04/16/2025 07:49:49 PM,Loud Noise,GONE ON ARRIVAL,25097233,"2182 E IRWIN WAY, EUG",5,,04/16/2025
,04/16/2025 12:46:00 PM,,Shoplifter(s),REPORT TAKEN,25098014,"306 LAWRENCE ST, EUG",P,2506130,04/16/2025
,04/16/2025 12:45:06 PM,04/16/2025 02:57:59 PM,Fraud,REPORT TAKEN,25097202,"4550 W 11TH AVE, EUG",5,2506088,04/16/2025
,04/16/2025 12:37:10 PM,04/16/2025 12:42:34 PM,Disorderly Subject,ARREST,25097194,"1753 W 18TH AVE, EUG",3,2506087,04/16/2025
,04/16/2025 12:29:06 PM,04/16/2025 01:22:33 PM,Traffic Hazard,QUIET ON ARRIVAL,25097189,"COBURG RD/WILLAKENZIE RD, EUG",3,,04/16/2025
,04/16/2025 12:25:50 PM,04/16/2025 01:04:43 PM,Forgery,REPORT TAKEN,25097186,"300 COUNTRY CLUB RD, EUG",P,2506084,04/16/2025
,04/16/2025 12:05:59 PM,04/16/2025 02:05:54 PM,Criminal Trespass,GONE ON ARRIVAL,25097168,"110 W BROADWAY, EUG",4,,04/16/2025
,04/16/2025 11:57:37 AM,,Theft from Vehicle,REPORT TAKEN,25097161,"1 WILD IRIS RIDGE ACCESS, EUG",P,2506081,04/16/2025
,04/16/2025 11:31:57 AM,04/16/2025 12:33:55 PM,Dog(s) at Large,RETURNED TO OWNER,25097133,"CLEVELAND ST/W 23RD AVE, EUG",5,,04/16/2025
,04/16/2025 11:03:39 AM,04/16/2025 11:08:02 AM,"Accident, Vehicle-Pedestrian",REPORT TAKEN,25097116,"1000-BLK ALDER ST, EUG",1,2506079,04/16/2025
,04/16/2025 11:00:52 AM,04/16/2025 11:00:52 AM,Traffic Stop,WARNING,25097113,"E 10TH AVE/OAK ST, EUG",6,,04/16/2025
,04/16/2025 10:47:06 AM,04/16/2025 10:47:06 AM,Traffic Stop,FIELD INVESTIGATION,25097103,"W 7TH AVE/WASHINGTON ST, EUG",6,,04/16/2025
,04/16/2025 10:36:49 AM,04/16/2025 09:46:37 PM,Theft of Services,REPORT TAKEN,25097093,"2775 E LONE OAK LP, EUG",9,2506103,04/16/2025
,04/16/2025 10:25:14 AM,04/16/2025 10:25:14 AM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25097089,"W 6TH AVE/CHAMBERS ST, EUG",6,,04/16/2025
,04/16/2025 10:00:20 AM,04/16/2025 10:00:29 AM,Assist Outside Agency,ASSISTED,25097072,"230 4TH ST, SPR",P,2506075,04/16/2025
,04/16/2025 09:58:38 AM,04/16/2025 10:16:19 AM,Disorderly Subject,GONE ON ARRIVAL,25097070,"910 LINCOLN ST, EUG",3,,04/16/2025
,04/16/2025 09:57:00 AM,,Theft from Vehicle,REPORT TAKEN,25097922,"3272 JAYHAWK CT, EUG",P,2506123,04/16/2025
,04/16/2025 09:44:10 AM,04/16/2025 11:18:44 AM,Criminal Trespass,FIELD INVESTIGATION,25097060,"1055-BLK W 6TH AVE, EUG",4,,04/16/2025
,04/16/2025 09:38:49 AM,04/16/2025 10:21:00 AM,"Accident, Vehicle-Pedestrian",REPORT TAKEN,25097053,"E 10TH AVE/WILLAMETTE ST, EUG",1,2506078,04/16/2025
,04/16/2025 09:37:00 AM,,Theft ID,REPORT TAKEN,25098300,"450 HWY 99N, EUG",P,2506155,04/16/2025
,04/16/2025 09:32:15 AM,04/16/2025 09:32:15 AM,Assist Public Works,ASSISTED,25097044,"1195 CITY VIEW ST, EUG",P,,04/16/2025
,04/16/2025 09:26:25 AM,04/16/2025 09:26:26 AM,Recovered Stolen Vehicle,FOLLOW UP INVESTIGATION,25097032,"1891 HIGH ST, EUG",P,,04/16/2025
,04/16/2025 09:23:40 AM,04/16/2025 09:37:55 AM,Graffiti Calls,RESOLVED,25097029,"457 W 8TH AVE, EUG",3,,04/16/2025
,04/16/2025 09:18:20 AM,04/16/2025 09:21:18 AM,Dispute,CITED IN LIEU OF CUSTODY,25097026,"1311-BLK BAILEY HILL RD, EUG",3,,04/16/2025
,04/16/2025 09:10:05 AM,04/16/2025 12:57:43 PM,"Dispute, Family",REPORT TAKEN,25097019,"790 E 36TH AVE, EUG",4,2506086,04/16/2025
,04/16/2025 09:05:43 AM,04/16/2025 09:05:43 AM,Traffic Stop,WARNING,25097015,"E 8TH AVE/FERRY ST, EUG",6,,04/16/2025
,04/16/2025 09:05:18 AM,04/16/2025 12:05:28 PM,Unauthorized Use of Vehicle,REPORT TAKEN,25097014,"980 GARFIELD ST, EUG",3,2506085,04/16/2025
,04/16/2025 09:03:37 AM,04/16/2025 09:03:38 AM,Traffic Stop,WARNING,25097013,"CLUB RD/DAY ISLAND RD, EUG",6,,04/16/2025
,04/16/2025 09:01:56 AM,,Theft ID,REPORT TAKEN,25098858,"1985 AUGUSTA ST, EUG",P,2506188,04/16/2025
,04/16/2025 08:59:52 AM,04/16/2025 09:11:18 AM,Traffic Hazard,GONE ON ARRIVAL,25097010,"BLAIR BLVD/W 6TH AVE, EUG",3,,04/16/2025
,04/16/2025 08:39:56 AM,04/16/2025 08:39:57 AM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25097003,"E 6TH AVE/HIGH ST, EUG",6,,04/16/2025
,04/16/2025 08:38:32 AM,04/16/2025 08:38:32 AM,Traffic Stop,WARNING,25097001,"GILHAM RD/ELANCO AVE, EUG",6,,04/16/2025
,04/16/2025 08:33:52 AM,04/16/2025 08:33:52 AM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25096996,"201 COBURG RD, EUG",6,,04/16/2025
,04/16/2025 08:29:28 AM,04/16/2025 08:34:54 AM,Animal Complaint,RESOLVED,25096993,"E 11TH AVE/MILL ST, EUG",5,,04/16/2025
,04/16/2025 08:27:26 AM,04/16/2025 08:27:26 AM,Person Stop,PATROL CHECK,25096990,"E 13TH AVE/WILLAMETTE ST, EUG",6,,04/16/2025
,04/16/2025 08:27:08 AM,04/16/2025 08:27:08 AM,Criminal Mischief,REPORT TAKEN,25096988,"4575 W 11TH AVE, EUG",6,2506071,04/16/2025
,04/16/2025 08:21:56 AM,04/16/2025 08:21:56 AM,Traffic Stop,FIELD INVESTIGATION,25096985,"E 8TH AVE/MILL ST, EUG",6,,04/16/2025
,04/16/2025 08:16:29 AM,04/16/2025 08:16:29 AM,Traffic Stop,WARNING,25096981,"3333 W 11TH AVE, EUG",6,,04/16/2025
,04/16/2025 08:15:49 AM,04/16/2025 08:28:37 AM,Illegal Burning,INFORMATION ONLY,25096979,"155 I105 EB, EUG",1,,04/16/2025
,04/16/2025 08:10:53 AM,04/16/2025 08:10:54 AM,Assist Outside Agency,ASSISTED,25096971,"178 COMMONS DR, EUG",P,,04/16/2025
,04/16/2025 08:00:21 AM,04/16/2025 08:00:21 AM,Traffic Stop,FIELD INVESTIGATION,25096966,"W 13TH AVE/S BERTELSEN RD, EUG",6,,04/16/2025
,04/16/2025 08:00:00 AM,04/16/2025 08:02:21 AM,"Alarm, Hold Up",FALSE ALARM,25096965,"2019 RIVER RD, EUG",3,,04/16/2025
,04/16/2025 07:57:18 AM,04/16/2025 08:01:27 AM,"Runaway(s), Juvenile",DISREGARD,25096962,"2672 ARNOLD AVE, EUG",4,,04/16/2025
,04/16/2025 07:39:24 AM,04/16/2025 07:40:51 AM,Motor Vehicle Unknown,ASSISTED,25096955,"OAK PATCH RD/W 11TH AVE, EUG",1,,04/16/2025
,04/16/2025 07:29:12 AM,04/16/2025 07:29:12 AM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25096950,"E 30TH AVE/AGATE ST, EUG",6,,04/16/2025
,04/16/2025 07:19:36 AM,04/16/2025 07:19:36 AM,Traffic Stop,FIELD INVESTIGATION,25096942,"E 30TH AVE/AGATE ST, EUG",6,,04/16/2025
,04/16/2025 07:19:05 AM,04/16/2025 07:57:00 AM,Traffic Hazard,RESOLVED,25096940,"CORALY AVE/BOBBY DOERR WAY, EUG",3,,04/16/2025
,04/16/2025 07:13:02 AM,04/16/2025 07:52:39 AM,Reckless Burning,GONE ON ARRIVAL,25096937,"1509 WILLAMETTE ST, EUG",3,,04/16/2025
,04/16/2025 06:46:45 AM,04/16/2025 06:57:55 AM,Disorderly Subject,ARREST,25096921,"3141 W 11TH AVE, EUG",3,2506068,04/16/2025
,04/16/2025 06:23:43 AM,04/16/2025 07:47:50 AM,Illegal Burning,INFORMATION ONLY,25096915,"HAYES ST/W 14TH AVE, EUG",5,,04/16/2025
,04/16/2025 05:34:46 AM,04/16/2025 06:33:28 AM,Disorderly Subject,GONE ON ARRIVAL,25096905,"102 W 11TH AVE, EUG",3,,04/16/2025
,04/16/2025 05:09:08 AM,04/16/2025 05:09:09 AM,Warrant Service,ARREST,25096903,"W 1ST AVE/ADAMS ST, EUG",6,2506064,04/16/2025
,04/16/2025 04:57:23 AM,04/16/2025 05:10:08 AM,Suspicious Subject(s),UNABLE TO LOCATE,25096901,"1543 CITY VIEW ST, EUG",3,,04/16/2025
,04/16/2025 04:10:32 AM,04/16/2025 04:12:08 AM,Burglary,REPORT TAKEN,25096894,"200 N MONROE ST, EUG",P,2506065,04/16/2025
,04/16/2025 03:55:55 AM,04/16/2025 03:55:56 AM,Traffic Stop,WARNING,25096891,"RAILROAD BLVD/CROSS ST, EUG",6,,04/16/2025
,04/16/2025 03:54:04 AM,04/16/2025 03:56:29 AM,Motor Vehicle No Injury,REPORT TAKEN,25096888,"HWY 99N/ROYAL AVE, EUG",1,2506063,04/16/2025
,04/16/2025 03:28:26 AM,04/16/2025 03:31:46 AM,Subject Screaming,PATROL CHECK,25096881,"HELEN ST/ROSS LN, EUG",3,,04/16/2025
,04/16/2025 03:11:06 AM,04/16/2025 03:13:02 AM,Disorderly Subject,ARREST,25096874,"4396 DILLARD RD, EUG",3,2506062,04/16/2025
,04/16/2025 03:07:53 AM,04/16/2025 07:30:53 AM,Illegal Burning,GONE ON ARRIVAL,25096871,"2841 WILLAMETTE ST, EUG",5,,04/16/2025
,04/16/2025 02:42:52 AM,04/16/2025 02:53:29 AM,Dispute,UNABLE TO LOCATE,25096867,"175 N MCKINLEY ST, EUG",3,,04/16/2025
,04/16/2025 01:55:11 AM,04/16/2025 02:16:07 AM,Criminal Trespass,RESOLVED,25096856,"377 W 8TH AVE, EUG",4,,04/16/2025
,04/16/2025 01:52:13 AM,04/16/2025 01:52:13 AM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25096853,"SAND AVE/COUNTRY CLUB RD, EUG",6,,04/16/2025
,04/16/2025 01:48:22 AM,04/16/2025 02:11:15 AM,Dispute,REPORT TAKEN,25096852,"RUSKIN ST/BARGER DR, EUG",9,2506061,04/16/2025
,04/16/2025 01:42:57 AM,04/16/2025 01:44:48 AM,Traffic Hazard,FIELD INVESTIGATION,25096851,"FRANKLIN BLVD/WALNUT ST, EUG",3,,04/16/2025
,04/16/2025 01:29:36 AM,04/16/2025 04:02:52 AM,Assault,REPORT TAKEN,25096848,"3565 KINSROW AVE, EUG",4,2506066,04/16/2025
,04/16/2025 01:14:05 AM,04/16/2025 03:32:58 AM,Criminal Trespass,GONE ON ARRIVAL,25096845,"VAN BUREN ST/W 5TH ALY, EUG",4,,04/16/2025
,04/16/2025 01:03:50 AM,04/16/2025 01:03:50 AM,Traffic Stop,REPORT TAKEN,25096843,"W 7TH AVE/VAN BUREN ST, EUG",9,2506058,04/16/2025
,04/16/2025 12:56:22 AM,04/16/2025 12:57:56 AM,Dispute,WELFARE CHECK DONE,25096840,"1080 W 7TH AVE, EUG",3,,04/16/2025
,04/16/2025 12:50:59 AM,04/16/2025 12:51:36 AM,Assault 4,WELFARE CHECK DONE,25096836,"HILYARD ST/E 22ND AVE, EUG",1,,04/16/2025
,04/16/2025 12:27:29 AM,04/16/2025 12:30:37 AM,Suspicious Condition(s),INFORMATION ONLY,25096826,"1071 FAIRFIELD AVE, EUG",3,,04/16/2025
,04/16/2025 12:23:30 AM,04/16/2025 12:23:30 AM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25096825,"311 COBURG RD, EUG",6,,04/16/2025
,04/16/2025 12:00:32 AM,04/16/2025 12:00:33 AM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25096820,"2110 W 6TH AVE, EUG",6,,04/16/2025
,04/17/2025 11:55:53 PM,04/17/2025 11:55:53 PM,Traffic Stop,WARNING,25098658,"E BROADWAY/PATTERSON ST, EUG",6,,04/17/2025
,04/17/2025 11:55:05 PM,04/18/2025 12:04:25 AM,Suspicious Condition(s),ARREST,25098656,"4400 W 11TH AVE, EUG",3,2506176,04/17/2025
,04/17/2025 11:51:57 PM,04/18/2025 12:21:20 AM,Loud Noise,ADVISED,25098655,"616 E 16TH AVE, EUG",5,,04/17/2025
,04/17/2025 11:51:45 PM,04/17/2025 11:51:45 PM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25098654,"1030 GREEN ACRES RD, EUG",6,,04/17/2025
,04/17/2025 11:48:55 PM,04/18/2025 12:13:28 AM,Dispute,UNABLE TO LOCATE,25098652,"245 BLAIR BLVD, EUG",3,,04/17/2025
,04/17/2025 11:48:31 PM,04/17/2025 11:53:35 PM,Prowler(s),FIELD INVESTIGATION,25098651,"2355 CRESCENT AVE, EUG",3,,04/17/2025
,04/17/2025 11:46:22 PM,04/17/2025 11:48:02 PM,Disorderly Party,ADVISED,25098650,"998 FERRY LN, EUG",3,,04/17/2025
,04/17/2025 11:46:17 PM,04/17/2025 11:46:17 PM,Traffic Stop,SOBRIETY CHECK,25098649,"E 26TH AVE/HILYARD ST, EUG",6,,04/17/2025
,04/17/2025 11:36:45 PM,04/17/2025 11:45:20 PM,Dispute,ADVISED,25098646,"5274 WALES DR, EUG",3,,04/17/2025
,04/17/2025 11:12:03 PM,,Theft,REPORT TAKEN,25098634,"59 E 11TH AVE, EUG",P,2506175,04/17/2025
,04/17/2025 11:07:14 PM,04/17/2025 11:25:30 PM,Disorderly Subject,ADVISED,25098631,"461 W 12TH AVE, EUG",3,,04/17/2025
,04/17/2025 11:07:11 PM,04/17/2025 11:14:54 PM,Reckless Burning,GONE ON ARRIVAL,25098630,"SENECA RD/W 1ST AVE, EUG",3,,04/17/2025
,04/17/2025 10:57:34 PM,04/17/2025 10:57:34 PM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25098625,"291 W 8TH AVE, EUG",6,,04/17/2025
,04/17/2025 10:39:53 PM,04/17/2025 10:39:53 PM,Traffic Stop,SOBRIETY CHECK,25098610,"W 6TH AVE/GARFIELD ST, EUG",6,,04/17/2025
,04/17/2025 10:39:21 PM,,Theft,REPORT TAKEN,25098611,"425 E 12TH AVE, EUG",P,2506173,04/17/2025
,04/17/2025 10:33:18 PM,04/17/2025 11:28:00 PM,Criminal Trespass,GONE ON ARRIVAL,25098602,"66 E 6TH AVE, EUG",3,,04/17/2025
,04/17/2025 10:17:25 PM,04/17/2025 10:17:26 PM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25098590,"W 7TH AVE/JEFFERSON ST, EUG",6,,04/17/2025
,04/17/2025 10:08:40 PM,04/17/2025 10:38:14 PM,Dispute,PATROL CHECK,25098583,"735 E 14TH AVE, EUG",3,,04/17/2025
,04/17/2025 10:07:36 PM,04/17/2025 11:00:44 PM,Location Stolen Property,RESOLVED,25098581,"3600 W 11TH AVE, EUG",3,,04/17/2025
,04/17/2025 10:03:04 PM,04/17/2025 10:14:14 PM,Illegal Burning,GONE ON ARRIVAL,25098580,"WILLAMETTE ST/E 29TH AVE, EUG",5,,04/17/2025
,04/17/2025 10:00:03 PM,04/17/2025 10:00:04 PM,Traffic Stop,WARNING,25098578,"ROYAL AVE/ELIZABETH ST, EUG",6,,04/17/2025
,04/17/2025 09:53:57 PM,04/17/2025 11:22:15 PM,Suspicious Condition(s),PATROL CHECK,25098572,"579-BLK E BROADWAY, EUG",3,,04/17/2025
,04/17/2025 09:51:55 PM,04/17/2025 10:16:23 PM,Unknown Problem,RESOLVED,25098571,"3240 FERRY ST, EUG",3,,04/17/2025
,04/17/2025 09:49:58 PM,04/17/2025 09:52:56 PM,Robbery,REPORT TAKEN,25098569,"294-BLK SKINNERS BUTTE LP, EUG",P,2506174,04/17/2025
,04/17/2025 09:45:45 PM,04/17/2025 09:47:23 PM,Criminal Trespass,REPORT TAKEN,25098568,"1861 FRANKLIN BLVD, EUG",4,2506172,04/17/2025
,04/17/2025 09:38:28 PM,04/17/2025 09:41:43 PM,Theft,CITED IN LIEU OF CUSTODY,25098565,"4575 W 11TH AVE, EUG",3,2506171,04/17/2025
,04/17/2025 09:31:51 PM,04/17/2025 09:31:51 PM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25098558,"PRAIRIE RD/MCDOUGAL LN, EUG",6,,04/17/2025
,04/17/2025 09:31:05 PM,04/17/2025 09:32:32 PM,Criminal Trespass,ASSISTED,25098557,"1500 QUEENS WAY, EUG",3,,04/17/2025
,04/17/2025 09:29:27 PM,04/17/2025 09:46:02 PM,Criminal Trespass,UNABLE TO LOCATE,25098556,"1170 GRANT ALY, EUG",3,,04/17/2025
,04/17/2025 09:19:07 PM,04/17/2025 09:19:07 PM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25098546,"2019 RIVER RD, EUG",6,,04/17/2025
,04/17/2025 09:17:39 PM,04/17/2025 09:17:40 PM,Traffic Stop,WARNING,25098544,"1675 W 18TH AVE, EUG",6,,04/17/2025
,04/17/2025 09:08:32 PM,04/17/2025 09:08:33 PM,Traffic Stop,WARNING,25098539,"W 6TH AVE/GARFIELD ST, EUG",6,,04/17/2025
,04/17/2025 09:01:57 PM,04/17/2025 09:06:04 PM,ATL Drunk Driver,UNABLE TO LOCATE,25098533,"HWY 99N/W 5TH AVE, EUG",3,,04/17/2025
,04/17/2025 08:56:18 PM,04/17/2025 08:56:19 PM,Person Stop,WARNING,25098528,"RIVER RD/ELKAY DR, EUG",6,,04/17/2025
,04/17/2025 08:49:35 PM,04/17/2025 09:01:41 PM,Loud Noise,ADVISED,25098524,"451 E 14TH AVE, EUG",5,,04/17/2025
,04/17/2025 08:41:57 PM,04/17/2025 08:52:58 PM,Reckless Driving,UNABLE TO LOCATE,25098518,"60 DELTA SB HWY, EUG",3,,04/17/2025
,04/17/2025 08:03:16 PM,04/17/2025 08:05:32 PM,Found Contraband,REPORT TAKEN,25098504,"1379 E 21ST AVE, EUG",5,2506168,04/17/2025
,04/17/2025 07:56:44 PM,04/17/2025 07:56:44 PM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25098503,"155 I105 EB, EUG",6,2506166,04/17/2025
,04/17/2025 07:56:14 PM,04/17/2025 07:56:15 PM,Traffic Stop,WARNING,25098502,"CHESHIRE AVE/LINCOLN ALY, EUG",6,,04/17/2025
,04/17/2025 07:55:41 PM,04/17/2025 08:10:50 PM,Unauthorized Use of Vehicle,ARREST,25098501,"279 LA CASA ST, EUG",3,2506167,04/17/2025
,04/17/2025 07:53:16 PM,04/17/2025 07:53:16 PM,Traffic Stop,WARNING,25098499,"W 5TH AVE/LAWRENCE ST, EUG",6,,04/17/2025
,04/17/2025 07:52:49 PM,04/17/2025 08:14:19 PM,Illegal Burning,INFORMATION ONLY,25098498,"WEST BANK PATH/RIVER RD CONNECTOR, EUG",5,,04/17/2025
,04/17/2025 07:43:58 PM,04/17/2025 08:55:51 PM,Criminal Trespass,PATROL CHECK,25098486,"1815 W 11TH AVE, EUG",4,,04/17/2025
,04/17/2025 07:43:58 PM,04/17/2025 07:43:58 PM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25098485,"E 6TH AVE/OAK ST, EUG",6,,04/17/2025
,04/17/2025 07:39:37 PM,04/17/2025 07:39:37 PM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25098482,"W 6TH AVE/GARFIELD ST, EUG",6,,04/17/2025
,04/17/2025 07:28:00 PM,,Theft,REPORT TAKEN,25098970,"577 W 10TH AVE, EUG",P,2506205,04/17/2025
,04/17/2025 07:24:41 PM,04/17/2025 07:24:42 PM,Traffic Stop,VEHICLE IMPOUNDED,25098478,"COBURG RD/OAKWAY RD, EUG",6,2506165,04/17/2025
,04/17/2025 06:56:07 PM,04/17/2025 06:56:07 PM,Traffic Stop,ARREST,25098465,"W 13TH AVE/GARFIELD ST, EUG",6,2506163,04/17/2025
,04/17/2025 06:52:37 PM,04/17/2025 07:09:21 PM,Criminal Trespass,ARREST,25098462,"1870 W 11TH AVE, EUG",4,2506164,04/17/2025
,04/17/2025 06:47:51 PM,04/17/2025 07:05:23 PM,Disorderly Subject,GONE ON ARRIVAL,25098460,"E 5TH AVE/PEARL ST, EUG",3,,04/17/2025
,04/17/2025 06:33:27 PM,04/17/2025 06:35:50 PM,Dispute,WELFARE CHECK DONE,25098451,"3637 E AMAZON DR, EUG",3,,04/17/2025
,04/17/2025 06:25:05 PM,04/17/2025 06:26:41 PM,Dispute,GONE ON ARRIVAL,25098445,"557 COBURG RD, EUG",3,,04/17/2025
,04/17/2025 06:18:41 PM,04/17/2025 06:28:32 PM,Criminal Trespass,ADVISED,25098444,"771 W 7TH AVE, EUG",3,,04/17/2025
,04/17/2025 06:15:00 PM,,Theft ID,REPORT TAKEN,25099881,"4392 N SHASTA LP, EUG",P,2506246,04/17/2025
,04/17/2025 06:09:37 PM,04/17/2025 06:10:38 PM,Disorderly Subject,FIELD INVESTIGATION,25098435,"110 W BROADWAY, EUG",3,,04/17/2025
,04/17/2025 06:09:20 PM,04/17/2025 06:09:20 PM,Traffic Stop,FIELD INVESTIGATION,25098433,"JEFFERSON ST/W 12TH AVE, EUG",6,,04/17/2025
,04/17/2025 05:21:18 PM,04/17/2025 05:41:39 PM,Criminal Trespass,ARREST,25098398,"W 7TH ALY/LAWRENCE ST, EUG",4,2506160,04/17/2025
,04/17/2025 05:10:00 PM,,Theft from Vehicle,REPORT TAKEN,25098954,"3105 KINSROW AVE, EUG",P,2506200,04/17/2025
,04/17/2025 05:06:35 PM,04/17/2025 05:06:35 PM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25098388,"W 11TH AVE/MCKINLEY ST, EUG",6,,04/17/2025
,04/17/2025 05:03:58 PM,04/17/2025 05:50:25 PM,Dispute,RESOLVED,25098387,"1577 COBURG RD, EUG",3,,04/17/2025
,04/17/2025 04:51:00 PM,,Theft,REPORT TAKEN,25098923,"951 W 12TH AVE, EUG",P,2506196,04/17/2025
,04/17/2025 04:37:50 PM,04/17/2025 04:45:29 PM,Theft,UNABLE TO LOCATE,25098374,"951 W 12TH AVE, EUG",3,,04/17/2025
,04/17/2025 04:31:37 PM,04/17/2025 05:51:02 PM,Dispute,ADVISED,25098369,"1665 OAK PATCH RD, EUG",4,,04/17/2025
,04/17/2025 04:16:12 PM,04/17/2025 05:34:31 PM,Illegal Burning,INFORMATION ONLY,25098355,"535 RIVER RD, EUG",5,,04/17/2025
,04/17/2025 04:12:46 PM,04/17/2025 04:14:30 PM,Disorderly Subject,ARREST,25098353,"1100 WILLAMETTE ST, EUG",3,2506157,04/17/2025
,04/17/2025 04:07:18 PM,04/17/2025 04:07:19 PM,Disorderly Subject,RESOLVED,25098343,"300 COUNTRY CLUB RD, EUG",P,,04/17/2025
,04/17/2025 03:45:02 PM,04/17/2025 03:58:37 PM,Illegal Burning,INFORMATION ONLY,25098325,"1675 W 18TH AVE, EUG",5,,04/17/2025
,04/17/2025 03:42:16 PM,04/17/2025 03:44:11 PM,Disorderly Subject,ADVISED,25098323,"450 HWY 99N, EUG",3,,04/17/2025
,04/17/2025 03:41:12 PM,04/17/2025 05:54:10 PM,Criminal Trespass,ADVISED,25098321,"745 FILLMORE ST, EUG",4,,04/17/2025
,04/17/2025 03:40:13 PM,04/17/2025 05:46:48 PM,Illegal Parking,UNABLE TO LOCATE,25098319,"E 13TH AVE/ALDER ST, EUG",5,,04/17/2025
,04/17/2025 03:34:45 PM,04/17/2025 03:42:35 PM,Criminal Trespass,GONE ON ARRIVAL,25098316,"100 RIVER AVE, EUG",4,,04/17/2025
,04/17/2025 03:32:23 PM,04/17/2025 03:32:23 PM,Traffic Stop,ADVISED,25098311,"21005 I5 NB, HAR",6,,04/17/2025
,04/17/2025 03:26:30 PM,04/17/2025 05:33:56 PM,"Runaway(s), Juvenile",RESOLVED,25098307,"318 MIRA CT, EUG",4,,04/17/2025
,04/17/2025 03:22:59 PM,04/17/2025 03:22:59 PM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25098304,"615 I105 EB, SPR",6,,04/17/2025
,04/17/2025 03:21:18 PM,04/17/2025 03:27:13 PM,"Dog(s), Vicious",GONE ON ARRIVAL,25098301,"ELMIRA RD/BERNTZEN RD, EUG",3,,04/17/2025
,04/17/2025 03:05:00 PM,,Criminal Mischief,REPORT TAKEN,25098918,"1 WILD IRIS RIDGE ACCESS, EUG",P,2506195,04/17/2025
,04/17/2025 02:55:38 PM,04/17/2025 04:36:52 PM,Unauthorized Use of Vehicle,REPORT TAKEN,25098272,"890 ARCADIA DR, EUG",4,2506158,04/17/2025
,04/17/2025 02:42:03 PM,04/17/2025 02:42:03 PM,Traffic Stop,UNIFORM TRAFFIC CITATION ISSUED,25098260,"2110 W 6TH AVE, EUG",6,,04/17/2025
,04/17/2025 02:38:12 PM,04/17/2025 02:39:58 PM,Motor Vehicle No Injury,REPORT TAKEN,25098256,"E BROADWAY/OAK ST, EUG",1,2506152,04/17/2025
,04/17/2025 02:35:57 PM,04/17/2025 02:36:18 PM,Motor Vehicle Unknown,ASSISTED,25098251,"W 12TH AVE/GRANT ST, EUG",1,,04/17/2025
,04/17/2025 02:34:19 PM,04/17/2025 02:35:35 PM,Motor Vehicle No Injury,ASSISTED,25098246,"RIVER RD/RIVER AVE, EUG",1,,04/17/2025
,04/17/2025 02:27:52 PM,04/17/2025 02:27:53 PM,Assist Outside Agency,ASSISTED,25098240,"WASHINGTON ST/W 4TH AVE, EUG",P,,04/17/2025
,04/17/2025 02:27:10 PM,04/17/2025 04:36:19 PM,Burglary,REPORT TAKEN,25098239,"1520 W 11TH AVE, EUG",5,2506159,04/17/2025
,04/17/2025 02:17:58 PM,04/17/2025 02:53:54 PM,Criminal Trespass,GONE ON ARRIVAL,25098231,"995 W 7TH AVE, EUG",4,,04/17/2025
,04/17/2025 02:12:23 PM,04/17/2025 02:14:21 PM,Assault,REPORT TAKEN,25098228,"MARTIN LUTHER KING JR BLVD/SCOUT ACCESS RD, EUG",3,2506154,04/17/2025
,04/17/2025 02:08:56 PM,04/17/2025 02:12:31 PM,Disabled Vehicle(s),ASSISTED,25098224,"AMAZON PKWY/E 30TH AVE, EUG",3,,04/17/2025
,04/17/2025 02:06:24 PM,04/17/2025 02:06:24 PM,Traffic Stop,WARNING,25098222,"1163 VALLEY RIVER DR, EUG",6,,04/17/2025
,04/17/2025 02:05:00 PM,,Shoplifter(s),REPORT TAKEN,25098909,"100 VALLEY RIVER CENTER, EUG",P,2506194,04/17/2025
,04/17/2025 02:00:05 PM,04/17/2025 06:03:33 PM,Unauthorized Use of Vehicle,UNABLE TO LOCATE,25098214,"3825 JANISSE ST, EUG",4,,04/17/2025
,04/17/2025 01:44:07 PM,04/17/2025 01:48:21 PM,Suspicious Condition(s),GONE ON ARRIVAL,25098202,"3065 WILLAKENZIE RD, EUG",3,,04/17/2025
