Event Number,Agency,Dispatch Time,Area,Location,City,Description,Date
24098960,RFD,04:55:37,6SOL,32348 CLEVELAND ST,COT,MEDICAL RESPONSE,2024-04-18
24098964,MTRO,05:07:43,5SPR,1125 58TH ST,SPR,LIFT ASSIST,2024-04-18
24098970,MTRO,05:25:19,5WLS,1007 DIXIE DR,SPR,MEDICAL RESPONSE,2024-04-18
24098973,MTRO,05:36:19,4EUG,5578 AUSTIN WAY,EUG,MEDICAL RESPONSE,2024-04-18
24098977,MTRO,05:53:21,5GLW,1721 CONCORD AVE,EUG,MEDICAL RESPONSE,2024-04-18
24098979,RFD,06:08:38,4LFU,47 LYNNBROOK DR,EUG,MEDICAL RESPONSE,2024-04-18
24098980,MTRO,06:08:39,4LFU,47 LYNNBROOK DR,EUG,MEDICAL RESPONSE,2024-04-18
24098981,RFD,06:15:56,6SOL,1590 GATEWAY BLVD,COT,MEDICAL RESPONSE,2024-04-18
24098985,MTRO,06:45:29,4EUG,3333 W 11TH AVE,EUG,BRUSH FIRE,2024-04-18
24098987,MTRO,06:53:16,5SPR,3311 RIVERBEND DR,SPR,MEDICAL RESPONSE,2024-04-18
24098988,MTRO,06:54:58,5SPR,535 51ST ST,SPR,MEDICAL RESPONSE,2024-04-18
24098994,MTRO,07:13:21,5SPR,545 28TH ST,SPR,MEDICAL RESPONSE,2024-04-18
24099002,RFD,07:20:41,5DEF,38860 SKEETER BEE LP,DEX,MEDICAL RESPONSE,2024-04-18
24099004,MTRO,07:20:41,5DEF,38860 SKEETER BEE LP,DEX,MEDICAL RESPONSE,2024-04-18
24099005,RFD,07:23:04,6SOL,32167 GODDARD LN,COT,ASSIST POLICE,2024-04-18
24099014,MTRO,07:40:24,4EUG,2718 JEPPESEN ACRES RD,EUG,MEDICAL RESPONSE,2024-04-18
24099013,RFD,07:42:00,6SOL,1515 VILLAGE DR,COT,MEDICAL RESPONSE,2024-04-18
24099022,MTRO,07:48:48,5SPR,444 33RD ST,SPR,MEDICAL RESPONSE,2024-04-18
24099028,RFD,07:58:46,8EUG,1075 IRVINGTON DR,EUG,MEDICAL RESPONSE,2024-04-18
24099034,MTRO,08:06:40,4EUG,1361 W 11TH AVE,EUG,MEDICAL RESPONSE,2024-04-18
24099038,MTRO,08:13:04,4EUG,2717 WINGATE ST,EUG,MEDICAL RESPONSE,2024-04-18
24099039,RFD,08:15:31,8LFA,29323 MEADOWVIEW RD,JUN,MEDICAL RESPONSE,2024-04-18
24099047,MTRO,08:27:13,4EUG,2046 LAURELHURST DR,EUG,MEDICAL RESPONSE,2024-04-18
24099048,MTRO,08:30:29,5SPR,2145 31ST ST,SPR,MEDICAL RESPONSE,2024-04-18
24099050,RFD,08:31:48,8JCF,92711 HWY 99S,JUN,MEDICAL RESPONSE,2024-04-18
24099053,MTRO,08:31:48,8JCF,92711 HWY 99S,JUN,MEDICAL RESPONSE,2024-04-18
24099057,MTRO,08:43:38,4EUG,814 POOL ST,EUG,MEDICAL RESPONSE,2024-04-18
24099056,MTRO,08:44:35,4EUG,747 E 32ND AVE,EUG,MEDICAL RESPONSE,2024-04-18
24099060,MTRO,08:45:54,5GLW,E 15TH AVE/MISSISSIPPI AVE,EUG,MEDICAL RESPONSE,2024-04-18
24099067,MTRO,08:54:36,5SPR,355 S A ST,SPR,MEDICAL RESPONSE,2024-04-18
24099074,MTRO,09:00:58,4EUG,1717 CITY VIEW ST,EUG,MEDICAL RESPONSE,2024-04-18
24099087,MTRO,09:21:19,5SPR,2659 OLYMPIC ST,SPR,ASSIST POLICE,2024-04-18
24099090,MTRO,09:26:07,4EUG,2401 W 11TH AVE,EUG,MEDICAL RESPONSE,2024-04-18
24099089,MTRO,09:27:41,4EUG,1267 JACOBS DR,EUG,MEDICAL RESPONSE,2024-04-18
24099105,MTRO,09:40:45,5RAB,1449 DELROSE AVE,SPR,MEDICAL RESPONSE,2024-04-18
24099123,MTRO,09:48:39,4EUG,1240 CHARNELTON ST,EUG,MEDICAL RESPONSE,2024-04-18
24099133,MTRO,10:04:38,5SPR,2669 S CLOVERLEAF LP,SPR,MEDICAL RESPONSE,2024-04-18
24099134,MTRO,10:05:31,5SPR,5702 CAMELLIA ST,SPR,MEDICAL RESPONSE,2024-04-18
24099137,MTRO,10:08:19,4EUG,690 KINGSLEY RD,EUG,MEDICAL RESPONSE,2024-04-18
24099141,MTRO,10:13:21,4EUG,2243 ROOSEVELT BLVD,EUG,MEDICAL RESPONSE,2024-04-18
24099146,MTRO,10:17:26,4EUG,1080 WILLAMETTE ST,EUG,MEDICAL RESPONSE,2024-04-18
24099150,MTRO,10:19:42,4EUG,2240 SANDY DR,EUG,MEDICAL RESPONSE,2024-04-18
24099153,MTRO,10:23:36,5WLS,1681 HARBOR DR,SPR,MEDICAL RESPONSE,2024-04-18
24099155,RFD,10:25:39,8JCF,840 HOLLY ST,JUN,LIFT ASSIST,2024-04-18
24099156,MTRO,10:27:30,4EUG,410 GARFIELD ST,EUG,ASSIST CAHOOTS,2024-04-18
24099170,MTRO,10:51:14,4EUG,3560 GOODPASTURE LP,EUG,MEDICAL RESPONSE,2024-04-18
24099178,RFD,10:59:08,4PGG,4000 E 30TH AVE,EUG,MEDICAL RESPONSE,2024-04-18
24099180,MTRO,10:59:09,4PGG,4000 E 30TH AVE,EUG,MEDICAL RESPONSE,2024-04-18
24099187,RFD,11:09:30,6SOL,420 S 2ND ST,CRE,MEDICAL RESPONSE,2024-04-18
24099195,MTRO,11:14:02,4EUG,580 HUNSAKER LN,EUG,MEDICAL RESPONSE,2024-04-18
24099196,MTRO,11:20:11,4EUG,1475 GREEN ACRES RD,EUG,MEDICAL RESPONSE,2024-04-18
24099214,MTRO,11:47:28,4EUG,2951 COBURG RD,EUG,MEDICAL RESPONSE,2024-04-18
24099217,MTRO,11:53:18,4EUG,90 SILVER LN,EUG,MEDICAL RESPONSE,2024-04-18
24099220,RFD,11:53:52,5MVF,91279 LEAVITT LN,SPR,GRASS FIRE,2024-04-18
24099227,RFD,11:59:53,4EUG,90 SILVER LN,EUG,MEDICAL RESPONSE,2024-04-18
24099242,MTRO,12:23:41,4EUG,322 POLK ST,EUG,VEHICLE/PEDESTRIAN CRASH,2024-04-18
24099245,RFD,12:28:43,6SOL,205 AUBURN LN,CRE,MEDICAL RESPONSE,2024-04-18
24099249,RFD,12:31:17,8EUG,1075 IRVINGTON DR,EUG,MEDICAL RESPONSE,2024-04-18
24099247,MTRO,12:32:08,4EUG,1800 LAKEWOOD CT,EUG,MEDICAL RESPONSE,2024-04-18
24099261,RFD,12:56:35,8LFA,88795 LYNETTE LN,VEN,MEDICAL RESPONSE,2024-04-18
24099263,MTRO,12:58:06,4EUG,296 E 13TH AVE,EUG,MEDICAL RESPONSE,2024-04-18
24099267,MTRO,13:02:25,4EUG,795 CALVIN ST,EUG,MEDICAL RESPONSE,2024-04-18
24099272,MTRO,13:05:29,4EUG,260 W 12TH AVE,EUG,MEDICAL RESPONSE,2024-04-18
24099279,MTRO,13:10:33,4EUG,200 DAY ISLAND RD,EUG,INFORMATION - FIRE DEPT,2024-04-18
24099281,MTRO,13:11:28,5SPR,2730 GATEWAY ST,SPR,MEDICAL RESPONSE,2024-04-18
24099284,MTRO,13:13:18,5SPR,1049 NANCY AVE,SPR,MEDICAL RESPONSE,2024-04-18
24099288,MTRO,13:15:11,4EUG,1840 CHAMBERS ST,EUG,ASSAULT WITH INJURY,2024-04-18
24099288,MTRO,13:15:11,4EUG,1840 CHAMBERS ST,EUG,MEDICAL RESPONSE,2024-04-18
24099287,MTRO,13:15:59,4EUG,3720 N CLAREY ST,EUG,MEDICAL RESPONSE,2024-04-18
24099291,MTRO,13:16:51,4EUG,4790 W AMAZON DR,EUG,MEDICAL RESPONSE,2024-04-18
24099290,MTRO,13:18:31,4EUG,1200 HILYARD ST,EUG,MEDICAL RESPONSE,2024-04-18
24099293,MTRO,13:19:37,4EUG,1735 ADKINS ST,EUG,MEDICAL RESPONSE,2024-04-18
24099294,MTRO,13:22:36,4EUG,1075 THRONE DR,EUG,MEDICAL RESPONSE,2024-04-18
24099304,MTRO,13:34:26,4EUG,1080 WILLAMETTE ST,EUG,MEDICAL RESPONSE,2024-04-18
24099305,RFD,13:36:20,6SOL,80790 TURKEY RUN RD,CRE,MEDICAL RESPONSE,2024-04-18
24099314,MTRO,13:48:49,5SPR,1407 MCPHERSON PL,SPR,MEDICAL RESPONSE,2024-04-18
24099316,MTRO,13:52:00,4EUG,1919 BAILEY HILL RD,EUG,MEDICAL RESPONSE,2024-04-18
24099323,MTRO,13:55:32,4EUG,3500 HILYARD ST,EUG,MEDICAL RESPONSE,2024-04-18
24099320,MTRO,13:56:06,4EUG,4058 MARCUM LN,EUG,MEDICAL RESPONSE,2024-04-18
24099325,MTRO,13:59:06,5SPR,1002 S 69TH ST,SPR,MEDICAL RESPONSE,2024-04-18
24099326,MTRO,13:59:33,4EUG,4075 AERIAL WAY,EUG,MEDICAL RESPONSE,2024-04-18
24099328,RFD,14:03:45,4PGG,4000 E 30TH AVE,EUG,MEDICAL RESPONSE,2024-04-18
24099329,MTRO,14:03:45,4PGG,4000 E 30TH AVE,EUG,MEDICAL RESPONSE,2024-04-18
24099333,MTRO,14:10:57,4EUG,1200 HILYARD ST,EUG,MEDICAL RESPONSE,2024-04-18
24099332,MTRO,14:12:05,4EUG,496 ALEXANDER LP,EUG,FIRE ALARM,2024-04-18
24099337,MTRO,14:13:45,5SPR,1333 1ST ST,SPR,MEDICAL RESPONSE,2024-04-18
24099349,MTRO,14:23:42,4EUG,3299 HILYARD ST,EUG,MEDICAL RESPONSE,2024-04-18
24099354,RFD,14:31:43,6SOL,400 E MAIN ST,COT,ASSIST POLICE,2024-04-18
24099365,RFD,14:39:35,8LFA,27339 BARKER RD,EUG,PUBLIC ASSIST- FIRE/EMS,2024-04-18
24099368,MTRO,14:44:57,4EUG,1100-BLK WILLAMETTE ST,EUG,MEDICAL RESPONSE,2024-04-18
24099372,MTRO,14:46:54,4RIR,150 MAYNARD AVE,EUG,MEDICAL RESPONSE,2024-04-18
24099381,MTRO,14:53:56,5SPR,1890 M ST,SPR,MEDICAL RESPONSE,2024-04-18
24099383,MTRO,14:56:47,5SPR,PIONEER PARKWAY EAST/Q ST,SPR,MEDICAL RESPONSE,2024-04-18
24099393,MTRO,15:13:37,5SPR,3355 RIVERBEND DR,SPR,MEDICAL RESPONSE,2024-04-18
24099425,MTRO,15:47:29,4EUG,55 CORLISS LN,EUG,MEDICAL RESPONSE,2024-04-18
24099435,MTRO,15:48:55,5SPR,304 Q ST,SPR,MEDICAL RESPONSE,2024-04-18
24099442,MTRO,15:55:27,4EUG,425 ALEXANDER LP,EUG,PUBLIC ASSIST- FIRE/EMS,2024-04-18
24099446,MTRO,16:04:29,5SPR,1333 1ST ST,SPR,MEDICAL RESPONSE,2024-04-18
24099447,RFD,16:05:50,6SOL,1515 VILLAGE DR,COT,MEDICAL RESPONSE,2024-04-18
24099458,MTRO,16:13:29,5SPR,908 LOCHAVEN AVE,SPR,MEDICAL RESPONSE,2024-04-18
24099462,MTRO,16:16:29,4EUG,1542 W 1ST AVE,EUG,MEDICAL RESPONSE,2024-04-18
24099464,MTRO,16:17:23,4EUG,1060 CHAMBERS ST,EUG,MEDICAL RESPONSE,2024-04-18
24099474,MTRO,16:22:16,4LFU,200 CHAPMAN DR,EUG,MEDICAL RESPONSE,2024-04-18
24099473,MTRO,16:24:13,4EUG,1425 JEPPESEN AVE,EUG,MEDICAL RESPONSE,2024-04-18
24099476,MTRO,16:26:41,4EUG,555 COUNTRY CLUB RD,EUG,MEDICAL RESPONSE,2024-04-18
24099481,MTRO,16:29:29,5SPR,S 32ND ST/OREGON AVE,SPR,ACCIDENT VEHICLE BIKE,2024-04-18
24099483,MTRO,16:33:08,4EUG,2634 SUNCREST AVE,EUG,MEDICAL RESPONSE,2024-04-18
24099487,MTRO,16:37:03,4EUG,1089 TAYLOR ST,EUG,MEDICAL RESPONSE,2024-04-18
24099496,MTRO,16:52:07,4EUG,240 WASHINGTON ST,EUG,MEDICAL RESPONSE,2024-04-18
24099498,MTRO,16:54:03,5SPR,2400 HARTMAN LN,SPR,MEDICAL RESPONSE,2024-04-18
24099501,MTRO,16:55:10,4EUG,3720 N CLAREY ST,EUG,MEDICAL RESPONSE,2024-04-18
24099504,MTRO,17:01:03,5SPR,430 W QUINALT ST,SPR,MEDICAL RESPONSE,2024-04-18
24099510,MTRO,17:08:14,5SPR,4851 MAIN ST,SPR,MEDICAL RESPONSE,2024-04-18
24099520,MTRO,17:26:22,4EUG,100 W 10TH AVE,EUG,ASSIST POLICE,2024-04-18
24099531,MTRO,17:41:33,5SPR,1975 5TH ST,SPR,MEDICAL RESPONSE,2024-04-18
24099534,MTRO,17:49:20,4EUG,W 10TH AVE/GARFIELD ST,EUG,MOTOR VEH ACC UNKNOWN INJ,2024-04-18
24099536,MTRO,17:53:07,4EUG,687 CHESHIRE AVE,EUG,MEDICAL RESPONSE,2024-04-18
24099546,MTRO,18:04:42,5SPR,RIVERBEND DR/CARDINAL WAY,SPR,MEDICAL RESPONSE,2024-04-18
24099549,MTRO,18:08:02,4EUG,717 HWY 99N,EUG,MEDICAL RESPONSE,2024-04-18
24099567,MTRO,18:22:20,5GLW,4215 FRANKLIN BLVD,EUG,MEDICAL RESPONSE,2024-04-18
24099571,RFD,18:25:27,8LFA,87557 ESPRIT CT,VEN,MEDICAL RESPONSE,2024-04-18
24099578,RFD,18:36:12,5MKF,36603 CAMP CREEK RD,SPR,FIRE ALARM,2024-04-18
24099585,MTRO,18:47:39,4EUG,1200 HILYARD ST,EUG,MEDICAL RESPONSE,2024-04-18
24099586,RFD,18:53:58,6SOL,1515 VILLAGE DR,COT,MEDICAL RESPONSE,2024-04-18
24099591,MTRO,18:58:30,4EUG,2715 LEO HARRIS PKWY,EUG,MEDICAL RESPONSE,2024-04-18
24099606,RFD,19:11:49,6SOL,901 ROW RIVER RD,COT,MEDICAL RESPONSE,2024-04-18
24099609,RFD,19:12:33,4EUG,2715 LEO HARRIS PKWY,EUG,MEDICAL RESPONSE,2024-04-18
24099608,MTRO,19:13:26,4EUG,199 W 8TH AVE,EUG,MEDICAL RESPONSE,2024-04-18
24099613,MTRO,19:16:40,5SPR,713 OAKDALE AVE,SPR,MEDICAL RESPONSE,2024-04-18
24099614,MTRO,19:17:21,5SPR,405 24TH ST,SPR,MEDICAL RESPONSE,2024-04-18
24099612,MTRO,19:18:08,4EUG,500 E 18TH AVE,EUG,INFORMATION - FIRE DEPT,2024-04-18
24099617,RFD,19:19:04,8JCF,695 W 14TH AVE,JUN,MEDICAL RESPONSE,2024-04-18
24099633,MTRO,19:45:33,4EUG,455 W 15TH AVE,EUG,MEDICAL RESPONSE,2024-04-18
24099634,MTRO,19:48:15,4EUG,689 W 13TH AVE,EUG,MEDICAL RESPONSE,2024-04-18
24099641,MTRO,19:54:36,4EUG,780 HWY 99N,EUG,MEDICAL RESPONSE,2024-04-18
24099646,RFD,19:56:32,8LFA,88338 TERRITORIAL RD,VEN,MEDICAL RESPONSE,2024-04-18
24099650,MTRO,19:56:33,8LFA,88338 TERRITORIAL RD,VEN,MEDICAL RESPONSE,2024-04-18
24099654,MTRO,20:11:04,5SPR,1129 57TH ST,SPR,MEDICAL RESPONSE,2024-04-18
24099655,RFD,20:11:57,6LOF,80301 TERRITORIAL HWY,LOR,BRUSH FIRE,2024-04-18
24099665,RFD,20:30:41,6SOL,1515 VILLAGE DR,COT,MEDICAL RESPONSE,2024-04-18
24099684,MTRO,20:53:03,5SPR,5495 A ST,SPR,MEDICAL RESPONSE,2024-04-18
24099686,MTRO,20:59:42,5SPR,342 T ST,SPR,MEDICAL RESPONSE,2024-04-18
24099694,MTRO,21:13:02,5SPR,1821 PIONEER PARKWAY EAST,SPR,PUBLIC ASSIST- FIRE/EMS,2024-04-18
24099701,MTRO,21:28:23,4EUG,687 CHESHIRE AVE,EUG,"GAS LEAK, MINOR STRUCTURE",2024-04-18
24099709,MTRO,21:42:54,4EUG,961 W 5TH AVE,EUG,CARBON MONOXIDE ALARM,2024-04-18
24099714,MTRO,21:50:40,4EUG,3655 W 13TH AVE,EUG,CARBON MONOXIDE ALARM,2024-04-18
24099720,MTRO,22:02:12,4EUG,OAK PATCH RD/FETTERS LP,EUG,MEDICAL RESPONSE,2024-04-18
24099722,MTRO,22:07:17,4EUG,333 OAKWAY RD,EUG,"GAS LEAK, LARGE STRUCTURE",2024-04-18
24099737,RFD,22:20:38,6SOL,77565 HWY 99,COT,MOTOR VEH ACC UNKNOWN INJ,2024-04-18
24099739,RFD,22:26:56,8LFA,90201 HWY 99N,EUG,FIRE ALARM,2024-04-18
24099741,MTRO,22:29:45,4EUG,1200 HILYARD ST,EUG,MEDICAL RESPONSE,2024-04-18
24099755,RFD,22:52:51,5MVF,92756 REGAL LN,SPR,MEDICAL RESPONSE,2024-04-18
24099756,MTRO,22:52:51,5MVF,92756 REGAL LN,SPR,MEDICAL RESPONSE,2024-04-18
24099759,MTRO,22:56:52,4EUG,3025 W 7TH PL,EUG,MEDICAL RESPONSE,2024-04-18
24099775,MTRO,23:18:10,4EUG,2811 BAILEY LN,EUG,MEDICAL RESPONSE,2024-04-18
24099796,MTRO,23:54:16,4EUG,110 N SENECA RD,EUG,MEDICAL RESPONSE,2024-04-18
24099799,MTRO,23:57:26,4EUG,1059 WILLAMETTE ST,EUG,ASSIST POLICE,2024-04-18
24099803,MTRO,00:15:19,5SPR,2730 GATEWAY ST,SPR,MEDICAL RESPONSE,2024-04-19
24099825,MTRO,01:03:26,5SPR,420 MAIN ST,SPR,MEDICAL RESPONSE,2024-04-19
24099827,RFD,01:08:49,6SOL,1515 VILLAGE DR,COT,MEDICAL RESPONSE,2024-04-19
24099834,RFD,01:31:23,6SOL,17666 I5 NB,COT,VEHICLE FIRE,2024-04-19
24099845,MTRO,02:00:26,4EUG,3666 W 11TH AVE,EUG,ASSIST CAHOOTS,2024-04-19
24099846,RFD,02:05:26,6SOL,1515 VILLAGE DR,COT,MEDICAL RESPONSE,2024-04-19
24099848,MTRO,02:07:12,4EUG,102 W 11TH AVE,EUG,MEDICAL RESPONSE,2024-04-19
24099850,RFD,02:18:51,6SOL,450 S 1ST ST,COT,MEDICAL RESPONSE,2024-04-19
24099860,RFD,02:55:56,4EUG,19562 I5 SB,EUG,BRUSH FIRE,2024-04-19
24099857,MTRO,02:55:57,4EUG,19562 I5 SB,EUG,BRUSH FIRE,2024-04-19
24099863,MTRO,03:06:12,4EUG,3280 KINCAID ST,EUG,MEDICAL RESPONSE,2024-04-19
24099864,MTRO,03:15:16,4EUG,2440 WILLAKENZIE RD,EUG,MEDICAL RESPONSE,2024-04-19
24099867,MTRO,03:18:41,4EUG,1626 VICTORIAN WAY,EUG,MEDICAL RESPONSE,2024-04-19
24099869,MTRO,03:25:04,4EUG,19562 I5 SB,EUG,GRASS FIRE,2024-04-19
24099874,MTRO,03:56:57,4EUG,1201 MCLEAN BLVD,EUG,MEDICAL RESPONSE,2024-04-19
24099880,MTRO,04:17:35,5SPR,6330 MAIN ST,SPR,MEDICAL RESPONSE,2024-04-19
24099881,MTRO,04:34:09,4EUG,1376 DAVID AVE,EUG,MEDICAL RESPONSE,2024-04-19
24099884,MTRO,04:43:12,4EUG,969 HWY 99N,EUG,MEDICAL RESPONSE,2024-04-19
24099885,MTRO,04:43:53,5SPR,4075 SOUTHWAY LP,SPR,MEDICAL RESPONSE,2024-04-19
24099894,MTRO,04:58:18,5SPR,5335 MAIN ST,SPR,MEDICAL RESPONSE,2024-04-19
24099903,MTRO,05:31:22,5SPR,604 CLOVERLEAF LP,SPR,MEDICAL RESPONSE,2024-04-19
24099907,MTRO,05:40:58,5SPR,1700-BLK MAIN ST,SPR,ASSIST POLICE,2024-04-19
24099914,MTRO,06:01:00,4EUG,2385 IRONWOOD ST,EUG,MEDICAL RESPONSE,2024-04-19
24099918,MTRO,06:11:26,4EUG,1838 OLIVE ST,EUG,MEDICAL RESPONSE,2024-04-19
24099921,MTRO,06:16:48,5SPR,1426 M ST,SPR,MEDICAL RESPONSE,2024-04-19
24099933,MTRO,06:46:59,4EUG,4129 W 18TH AVE,EUG,MEDICAL RESPONSE,2024-04-19
24099938,MTRO,06:58:36,4EUG,636 E 16TH ALY,EUG,MEDICAL RESPONSE,2024-04-19
24099940,MTRO,07:08:14,4EUG,485 E 31ST AVE,EUG,MEDICAL RESPONSE,2024-04-19
24099941,MTRO,07:11:52,4EUG,3055 WHITBECK BLVD,EUG,MEDICAL RESPONSE,2024-04-19
24099952,RFD,07:48:27,5CBF,33668 INDIAN DR,EUG,MEDICAL RESPONSE,2024-04-19
24099955,MTRO,07:48:28,5CBF,33668 INDIAN DR,EUG,MEDICAL RESPONSE,2024-04-19
24099954,MTRO,07:49:02,5SPR,4733 UNION TER,SPR,MEDICAL RESPONSE,2024-04-19
24099960,RFD,07:56:21,8LFA,87557 ESPRIT CT,VEN,MEDICAL RESPONSE,2024-04-19
24099968,MTRO,08:06:26,5SPR,205 S 54TH ST,SPR,MEDICAL RESPONSE,2024-04-19
24099969,MTRO,08:07:36,4EUG,246 REGAL CT,EUG,MEDICAL RESPONSE,2024-04-19
24099967,MTRO,08:08:12,4EUG,3462 KINSROW AVE,EUG,MEDICAL RESPONSE,2024-04-19
24099982,MTRO,08:41:47,5SPR,711 MILL ST,SPR,MEDICAL RESPONSE,2024-04-19
24099993,MTRO,08:58:50,5SPR,3491 GAME FARM RD,SPR,MEDICAL RESPONSE,2024-04-19
24099991,MTRO,08:59:53,4RIR,253 BRIARCLIFF DR,EUG,MEDICAL RESPONSE,2024-04-19
24099998,MTRO,09:08:22,5SPR,4193 GLACIER VIEW DR,SPR,MEDICAL RESPONSE,2024-04-19
24099999,RFD,09:09:00,6SOL,33838 E RIVER DR,CRE,MEDICAL RESPONSE,2024-04-19
24100002,MTRO,09:10:55,4EUG,2525 CAL YOUNG RD,EUG,FIRE ALARM,2024-04-19
24100000,MTRO,09:11:33,4EUG,184 COMMONS DR,EUG,MEDICAL RESPONSE,2024-04-19
24100004,RFD,09:18:08,6SOL,31704 RAISOR RD,COT,MEDICAL RESPONSE,2024-04-19
24100009,MTRO,09:26:24,4EUG,1365 DAVID AVE,EUG,MEDICAL RESPONSE,2024-04-19
24100010,MTRO,09:27:51,4EUG,360 S GARDEN WAY,EUG,MEDICAL RESPONSE,2024-04-19
24100013,RFD,09:30:18,6SOL,30818 KENADY LN,COT,MEDICAL RESPONSE,2024-04-19
24100018,MTRO,09:40:08,4EUG,CHAMBERS ST/NORTHWEST EXPRESSWAY,EUG,ASSAULT WITH INJURY,2024-04-19
24100018,MTRO,09:40:08,4EUG,CHAMBERS ST/NORTHWEST EXPRESSWAY,EUG,MEDICAL RESPONSE,2024-04-19
24100025,MTRO,09:47:42,4EUG,325 OAKWAY RD,EUG,MEDICAL RESPONSE,2024-04-19
24100030,MTRO,09:53:05,4EUG,1491 WILLAMETTE ST,EUG,MEDICAL RESPONSE,2024-04-19
24100035,MTRO,09:59:25,5X,18418 RIVER WILLAMETTE,SPR,INFORMATION - FIRE DEPT,2024-04-19
24100034,MTRO,10:00:14,4WLE,3900 COBURG RD,EUG,MEDICAL RESPONSE,2024-04-19
24100041,MTRO,10:06:57,4EUG,1530 AGATE ST,EUG,MEDICAL RESPONSE,2024-04-19
24100039,MTRO,10:11:28,4EUG,932 W 7TH AVE,EUG,FIRE ALARM,2024-04-19
24100045,MTRO,10:15:03,4EUG,1282 GOODPASTURE ISLAND RD,EUG,MEDICAL RESPONSE,2024-04-19
24100048,MTRO,10:16:07,5SPR,4851 MAIN ST,SPR,MEDICAL RESPONSE,2024-04-19
24100049,MTRO,10:17:21,4EUG,65 W 30TH AVE,EUG,MEDICAL RESPONSE,2024-04-19
24100051,RFD,10:19:43,6SOL,77500 S 6TH ST,COT,MEDICAL RESPONSE,2024-04-19
24100053,RFD,10:21:46,4LFA,LORANE HWY/TERRITORIAL HWY,EUG,SUBJECT DOWN,2024-04-19
24100060,MTRO,10:25:38,5RAB,2668 3RD ST,SPR,MEDICAL RESPONSE,2024-04-19
24100054,RFD,10:29:54,5LWF,W BOUNDARY RD/EDITH RD,LOW,AREA CHECK FOR SMOKE,2024-04-19
24100067,MTRO,10:38:28,4EUG,1200 HILYARD ST,EUG,MEDICAL RESPONSE,2024-04-19
24100074,MTRO,10:52:34,4EUG,2315 MARTIN LUTHER KING JR BLVD,EUG,MEDICAL RESPONSE,2024-04-19
24100072,MTRO,10:53:16,4EUG,1200 HILYARD ST,EUG,MEDICAL RESPONSE,2024-04-19
24100076,MTRO,10:56:25,4EUG,4135 QUEST DR,EUG,MEDICAL RESPONSE,2024-04-19
24100078,MTRO,11:01:08,4EUG,450 HWY 99N,EUG,ASSAULT WITH INJURY,2024-04-19
24100078,MTRO,11:01:08,4EUG,450 HWY 99N,EUG,MEDICAL RESPONSE,2024-04-19
24100081,MTRO,11:05:18,5SPR,4961 FORSYTHIA DR,SPR,MEDICAL RESPONSE,2024-04-19
24100086,MTRO,11:09:47,5WLS,1665 HARBOR DR,SPR,MEDICAL RESPONSE,2024-04-19
24100098,MTRO,11:14:07,5SPR,2991 MAIN ST,SPR,MEDICAL RESPONSE,2024-04-19
24100099,RFD,11:15:36,6SOL,325 S 5TH ST,COT,LIFT ASSIST,2024-04-19
24100101,MTRO,11:18:03,5SPR,1490 5TH ST,SPR,MEDICAL RESPONSE,2024-04-19
24100104,MTRO,11:21:42,4EUG,E 12TH AVE/PATTERSON ST,EUG,MEDICAL RESPONSE,2024-04-19
24100105,RFD,11:21:56,6SOL,1846 CARVER PL,COT,MEDICAL RESPONSE,2024-04-19
24100110,MTRO,11:31:11,4EUG,2243 ROOSEVELT BLVD,EUG,MEDICAL RESPONSE,2024-04-19
24100117,MTRO,11:32:54,5SPR,355 S A ST,SPR,MEDICAL RESPONSE,2024-04-19
24100121,MTRO,11:37:33,4EUG,1282 GOODPASTURE ISLAND RD,EUG,MEDICAL RESPONSE,2024-04-19
24100129,RFD,11:43:43,8JCF,245 W 5TH AVE,JUN,MEDICAL RESPONSE,2024-04-19
24100130,MTRO,11:48:02,4EUG,3747 W 11TH AVE,EUG,MEDICAL RESPONSE,2024-04-19
24100133,MTRO,11:48:52,4EUG,255 W BROADWAY,EUG,FIRE ALARM,2024-04-19
24100135,RFD,11:49:36,5DEF,82410 RATTLESNAKE RD,DEX,MEDICAL RESPONSE,2024-04-19
24100137,MTRO,11:49:37,5DEF,82410 RATTLESNAKE RD,DEX,MEDICAL RESPONSE,2024-04-19
24100143,MTRO,11:54:51,5SPR,2150 LAURA ST,SPR,MEDICAL RESPONSE,2024-04-19
24100149,RFD,11:59:03,8LFA,HWY 99N/AWBREY LN,EUG,MEDICAL RESPONSE,2024-04-19
24100151,RFD,12:04:19,8LFA,CLEAR LAKE RD/W ORCHARD POINT PARK RD,EUG,MOTOR VEH ACC UNKNOWN INJ,2024-04-19
24100155,RFD,12:08:10,5X,HWY 58/MP15,LOW,WATER RESCUE,2024-04-19
24100159,RFD,12:08:11,7OUT,42401-BLK W BOUNDARY RD,LOW,WATER RESCUE,2024-04-19
24100166,MTRO,12:19:37,5SPR,4865 MAIN ST,SPR,MEDICAL RESPONSE,2024-04-19
24100183,MTRO,12:38:14,4LFU,3869 ROBBIE ST,EUG,MEDICAL RESPONSE,2024-04-19
24100204,MTRO,13:08:34,4EUG,4111 W 18TH AVE,EUG,MEDICAL RESPONSE,2024-04-19
24100206,MTRO,13:10:22,5SPR,1396 MAIN ST,SPR,MEDICAL RESPONSE,2024-04-19
24100210,MTRO,13:14:01,5SPR,3377 RIVERBEND DR,SPR,MEDICAL RESPONSE,2024-04-19
